Item	Bezeichnung	ist ein	lat	lon	Straße
Q98637485	ABC-Bogen	Bauwerk	53.553744	9.986283	
Q294799	AMD Akademie Mode & Design	Schule	53.567083	10.000361	
Q295927	AOK-Gebäude (Borgfelde)	Bürogebäude	53.557569	10.038958	
Q99361401	ASTOR Film Lounge HafenCity	Bauwerk	53.543370	9.995496	
Q55835342	AStA der TUHH	Allgemeiner Studierendenausschuss	53.462944	9.968472	Am Schwarzenberg-Campus 3 (E), 21073 Hamburg
Q305682	Abaton	Kino	53.567778	9.981944	Grindelhof, Allendeplatz 3, 20146 Hamburg
Q16318311	Abendschule vor dem Holstentor	Schule	53.557840	9.977240	Holstenglacis 6
Q336153	Abwasser- und Sielmuseum	Museum	53.546111	9.963889	
Q360602	Adolf-Jäger-Kampfbahn	Fußballstadion	53.555278	9.911389	
Q65894156	Adolph-Diesterweg-Schule	Grundschule	53.487028	10.148306	
Q83633421	Adolph-Schönfelder-Schule	Grundschule	53.578030	10.047520	Zeisigstraße 3
Q28337710	Adolphsbrücke	Straße	53.550667	9.989669	
Q315050	Afghanisches Museum Hamburg	Museum	53.543333	9.989444	
Q1622155	Akademie der Polizei Hamburg	Fachhochschule	53.602440	10.000610	
Q414150	Akademie der Wissenschaften in Hamburg	Akademie der Wissenschaften	53.562597	9.988200	
Q51912	Al-Quds-Moschee Hamburg	Moschee	53.556944	10.019444	
Q34378630	Alabama Kino	Kino	53.583180	10.020690	Kampnagel, Jarrestraße 20, 22303 Hamburg
Q34378644	Aladin Filmtheater	Kino	53.549190	9.961910	Reeperbahn 89 – 93, 20359 Hamburg
Q2637460	Albert-Schweitzer-Gymnasium	Gymnasium	53.628333	10.030278	Struckholt 27
Q78670034	Albert-Schweitzer-Schule	Grundschule	53.632580	10.047830	
Q34561228	Albrecht-Thaer-Gymnasium	Gymnasium	53.600460	9.925120	Wegenkamp 3, 22527 Hamburg
Q2641613	Alexander-von-Humboldt-Gymnasium	Gymnasium	53.438670	9.992750	
Q18286166	Algenhaus	Haus	53.496714	10.001334	
Q1275609	Allee-Theater	Kino	53.554722	9.941944	Max-Brauer-Allee 76, 22765 Hamburg
Q114289178	Allegorische Figur	Skulptur	53.538310	10.116090	
Q112277937	Allende-Platz 1	Universitätsgebäude	53.567250	9.982250	Allende-Platz 1
Q2648548	Allerheiligenkirche	Kirchengebäude	53.480480	9.870820	
Q61858605	Allermöhe	Landschaftsschutzgebiet	53.474739	10.139694	
Q2376	Allermöhe	Stadtteil von Hamburg	53.483333	10.150000	
Q109715078	Allermöher Deich 445	Schulgebäude	53.468370	10.176610	Allermöher Deich 445
Q24325779	Allermöher See	See	53.480278	10.162500	
Q28172563	Allermöher Wiesen	Naturschutzgebiet	53.488889	10.130278	
Q1555234	Alma Hoppe	Duo	53.593056	9.992667	
Q1219	Alster	Fluss	53.763600	10.004800	
Q2651485	Alster-Beste-Kanal	Wasserscheidenkanal	53.801489	10.229028	
Q17353344	Alsterburg	Burg	53.550278	9.992222	
Q1167	Alsterdorf	Ortsteil	53.600000	10.000000	
Q2651496	Alsterfontäne	Zierbrunnen	53.554617	9.994953	
Q1632185	Alsterring-Gymnasium	Schule	53.597110	10.048340	Wittenkamp 15, 22307 Hamburg
Q2651512	Alstertal	Ortsamt (Hamburg)	53.648611	10.076389	
Q1314255	Alstertal-Einkaufszentrum	Einkaufszentrum	53.654444	10.090833	Heegbarg 31, 22391 Hamburg
Q2651515	Alstertal-Museum	Museum	53.643333	10.073056	Wellingsbüttler Weg 75a, 22391 Hamburg
Q110151777	Alsterufer 27, 28	Gebäude	53.562140	9.997030	Alsterufer 27-28
Q111111669	Altan Hotel	Hotel	53.558762	9.963475	
Q108429115	Altbau der Geschwister-Scholl-Schule	Schulgebäude	53.590900	9.856290	Böttcherkamp 181
Q107762039	Altbau der Staats- und Universitätsbibliothek Hamburg	Bibliotheksbau	53.564240	9.985210	Moorweidenstraße 40
Q58808006	Alte Harburger Elbbrücke	Stahlbrücke	53.473450	9.994970	
Q11905165	Alte Kollau	Fließgewässer	53.607353	9.956703	
Q436055	Alte Oberfinanzdirektion (Hamburg)	Gebäude	53.548611	9.986306	Rödingsmarkt 2
Q19259073	Alte Oberpostdirektion	Gebäude	53.557520	9.987300	
Q103483289	Alte Osterbek	Bach	53.597594	10.087778	
Q436110	Alte Post (Hamburg)	Gebäude	53.551944	9.990833	
Q106640704	Alte Schule Billwerder	Schulgebäude	53.506210	10.159710	Billwerder Billdeich 424
Q106086537	Alte Schule Cranz	Schulgebäude	53.535510	9.780110	Estedeich 102
Q109593398	Alte Schule Reitbrook	Schulgebäude	53.467710	10.147980	Vorderdeich 151
Q76307211	Alte Sudpfanne	Zierbrunnen	53.546539	9.968995	
Q16830357	Alte Süderelbe	See	53.516667	9.850000	
Q109614236	Alten- und Pflegeheim Talita Kum	Schulgebäude	53.445300	10.222830	Neuengammer Hausdeich 249
Q61858607	Altengamme	Landschaftsschutzgebiet	53.430236	10.292303	
Q2380	Altengamme	Stadtteil von Hamburg	53.424722	10.262500	
Q3456	Altenwerder	Ortsteil	53.506832	9.917906	
Q437844	Alter Elbpark	Park	53.548333	9.972222	
Q18616186	Alter Friedhof Harburg	Friedhof	53.457778	9.981111	
Q43812915	Alter Friedhof Wandsbek	Friedhof	53.578333	10.068889	
Q437953	Alter Hammer Friedhof	Friedhof	53.555917	10.057139	
Q98936639	Alter Jaarsmoorgraben	Fluss	53.605124	9.908552	
Q21561366	Alter Leuchtturm Pagensand-Süd	Leuchtturm	53.544050	9.914580	
Q438118	Alter Niendorfer Friedhof	Friedhof	53.616111	9.949722	
Q14552143	Alter Schwede	Naturdenkmal in Deutschland	53.544588	9.895631	
Q112183792	Alter Wall 38	Bürogebäude	53.550170	9.989570	Alter Wall 38
Q439137	Altes Bavaria-Gelände	Stadtviertel oder Ortsteil	53.547618	9.964645	
Q439225	Altes Hafenamt Hamburg	Gebäude	53.541528	9.995572	
Q47504016	Altes Krematorium	Krematorium	53.618528	10.027639	
Q375953	Altes Land	Landschaft	53.533300	9.666670	
Q86440647	Altes Rathaus Altona	abgegangenes Bauwerk	53.549167	9.952222	
Q26951150	Altes Zollhaus	Gebäude	53.544840	10.003330	
Q60540092	Altmannbrücke	Straßenbrücke	53.550278	10.007778	
Q27530903	Altona	Stadt	53.548900	9.947200	
Q98949476	Altona (Fischmarkt)	Schiffsanleger	53.544030	9.952170	Fischmarkt, 22767 Hamburg
Q1591	Altona-Altstadt	Stadtteil von Hamburg	53.548889	9.947778	
Q1587	Altona-Nord	Stadtteil von Hamburg	53.563056	9.945278	
Q61858304	Altona-Südwest, Ottensen, Othmarschen, Klein Flottbek, Nienstedten, Dockenhuden, Blankenese, Rissen	Landschaftsschutzgebiet	53.566339	9.756331	
Q1383885	Altonaer Bahnwasserturm	Wasserturm	53.560194	9.934889	
Q443975	Altonaer Balkon	Park	53.545356	9.935458	
Q444003	Altonaer Blutsonntag	Massaker	53.551700	9.953000	
Q443985	Altonaer Eruv	Eruv	53.547840	9.950536	
Q444010	Altonaer Hafenbahn	Eisenbahnstrecke	53.546667	9.935833	
Q67080057	Altonaer Holzhafen	Hafenbecken	53.544107	9.945911	
Q27478664	Altonaer Kaispeicher	Bauwerk	53.544190	9.926494	
Q26156624	Altonaer Kinderkrankenhaus	Krankenhaus	53.552873	9.913481	
Q444014	Altonaer Meridian	Basislinie (Geodäsie)	53.547194	9.942333	
Q444038	Altonaer Stadion	Fußballstadion	53.587665	9.899154	
Q444049	Altonaer Theater	Theatergebäude	53.548964	9.934367	Museumstraße 17, 22765 Hamburg
Q107446173	Am Baum 1	Schulgebäude	53.487800	10.218510	Am Baum 1
Q451352	Am Lohsepark	Stadtviertel oder Ortsteil	53.542140	10.004790	
Q3398930	Am Rothenbaum	Tennisanlage	53.573703	9.991667	
Q96376285	Am Sandtorkai 1	Gebäude	53.544054	9.996341	
Q110413539	Amalie-Dietrich-Haus		53.569270	9.985040	Bieberstraße 6
Q30266969	Amedes	Organisation	53.551411	10.001221	
Q108013586	Amerigo-Vespucci-Platz	Platz	53.536553	10.021269	
Q28738595	Amerikazentrum Hamburg e.V., Bibliothek	Bibliothek	53.542960	9.994760	Am Sandtorkai 48, 20457 Hamburg
Q11905356	Ammersbek	Fluss	53.705500	10.119460	
Q480732	Amtsgericht Hamburg	Amtsgericht	53.555833	9.976667	
Q480733	Amtsgericht Hamburg-Altona	Amtsgericht	53.556111	9.943333	
Q480736	Amtsgericht Hamburg-Barmbek	Amtsgericht	53.581111	10.029444	
Q480735	Amtsgericht Hamburg-Bergedorf	Amtsgericht	53.490278	10.210278	Ernst-Mantius-Straße 8, 21029 Hamburg
Q108935321	An der Falkenbek 8	Schulgebäude	53.470390	9.861720	An der Falkenbek 8
Q76308669	Andreas Hansen Brunnen	Zierbrunnen	53.558327	9.823864	
Q22940214	Anglo-German Club	Freiwilligen-Verein	53.578240	9.999080	Harvestehuder Weg 44
Q11905669	Annenfleet	Kanal	53.471803	10.169306	
Q104902154	Annenstraße 3	Wohngebäude	53.554070	9.963740	Annenstraße 3
Q17487970	Anschlussstelle Hamburg-Billstedt	Autobahnkreuz	53.527386	10.133286	
Q16068735	Anschlussstelle Hamburg-Georgswerder	Anschlussstelle	53.517456	10.016044	
Q15868529	Anschlussstelle Hamburg-Moorfleet	Anschlussstelle	53.508156	10.090711	
Q13567074	Anschlussstelle Hamburg-Neuallemöhe	Autobahnkreuz	53.480980	10.149450	
Q14848792	Anschlussstelle Hamburg-Rothenburgsort	Anschlussstelle	53.538320	10.031290	
Q98608629	Ansgarkirche (Hamburg-Othmarschen)	Kirchengebäude	53.549590	9.908210	
Q76307936	Antje-Brunnen	Zierbrunnen	53.652736	10.092066	
Q109008225	Anton-Rée-Schule Allermöhe	Grundschule	53.481800	10.173680	Ebner-Eschenbach-Weg 43
Q606373	Antonipark	Park	53.546333	9.957833	
Q627411	Arbeitserziehungslager Hamburg Langer Morgen	Arbeitslager	53.502222	9.961944	
Q627507	Arbeitsgemeinschaft Geesthachter Eisenbahn	Museum	53.433889	10.365000	
Q627794	Arbeitsgericht Hamburg	Arbeitsgericht	53.584167	10.032689	
Q630433	Arboretum Lohbrügge	botanischer Garten	53.503889	10.199167	
Q111111663	Arcade-Hostel	Herberge	53.590309	9.930219	
Q19259586	Architekturfragmente des Hamburg Museums	Gruppe	53.550907	9.984816	
Q635521	Archiv Aktiv	freies Archiv	53.550944	10.031428	Normannenweg 17 – 21, 20357 Hamburg
Q636803	Archäologischer Wanderpfad in der Fischbeker Heide	Freilandmuseum	53.440350	9.851450	
Q28777879	Archäologisches Museum Hamburg - Stadtmuseum Harburg - Helms-Museum, Bibliothek	Museumsbibliothek	53.459020	9.977370	Museumsplatz 2, 21073 Hamburg
Q636943	Archäologisches Museum Hamburg und Stadtmuseum Harburg	archäologisches Museum	53.459100	9.977200	Museumsplatz 2, 20173 Hamburg
Q111111659	Arena Hostel Hamburg	Herberge	53.595855	9.903462	
Q732015	Asklepios Klinik Altona	Krankenhaus	53.554340	9.902718	Paul-Ehrlich-Straße 1, 22763 Hamburg
Q732023	Asklepios Klinik Barmbek	Krankenhaus	53.605815	10.036853	
Q732041	Asklepios Klinik Nord	Krankenhaus	53.672215	10.007301	
Q732056	Asklepios Klinik St. Georg	Krankenhaus	53.559049	10.018020	Lohmühlenstr. 5, 20099 Hamburg
Q732061	Asklepios Klinik Wandsbek	Krankenhaus	53.569921	10.088453	Alphonsstraße 14, 22043 Hamburg
Q732030	Asklepios Klinikum Harburg	Krankenhaus	53.460393	9.949247	21075 Hamburg
Q28738235	Asklepios Medical School	Medizinschule	53.558620	10.019780	
Q28738587	Asklepios Medical School, Bibliothek / Medienzentrum	Bibliothek	53.558630	10.019820	Lohmühlenstraße 5, 20099 Hamburg
Q732086	Asklepios Westklinikum Hamburg	Krankenhaus	53.582195	9.777424	Suurheid 20, 22559 Hamburg
Q28738590	Asklepios Westklinikum Hamburg, Ärztliche Bibliothek	Bibliothek	53.582590	9.776600	Suurheid 20, 22559 Hamburg
Q34378662	Astoria Kino	Kino	53.576680	10.019970	Winterhuder Weg 112, 22085 Hamburg
Q60747297	Astra-Bowlingbahn	Bowlingbahn	53.549870	9.968250	
Q90803484	Astra-Turm	Hochhaus	53.547388	9.965330	
Q15051574	Athabaska-Ufer	Ufer	53.539504	9.913359	
Q15041844	Atlantic-Haus	Hochhaus	53.547605	9.967357	
Q596976	Atoll	Schwimmkörper	53.513603	10.073289	
Q32291808	Aue	Fluss	53.533333	9.883333	
Q759120	Auenlandschaft Obere Tideelbe	Naturschutzgebiet	53.498611	10.050000	
Q106558963	Aueschule Finkenwerder	Grundschule	53.527660	9.885130	Ostfrieslandstraße 91
Q759617	Auferstehungskirche	Kirchengebäude	53.591944	10.051944	
Q90669617	August-Hermann-Francke-Schule Bahrenfeld	Grundschule	53.561940	9.907700	Händelstraße 11
Q107411958	August-Hermann-Francke-Schule Bergedorf	Grundschule	53.482780	10.201010	Glasbläserhöfe 4-6
Q94304450	August-Hermann-Francke-Schule Berne	Grundschule	53.628960	10.133340	Berner Allee 20 a
Q101246779	August-Hermann-Francke-Schule Farmsen	Grundschule	53.614930	10.114090	August-Krogmann-Straße 115
Q83489240	August-Hermann-Francke-Schule Uhlenhorst	weiterführende Schule	53.573190	10.028700	Bachstraße 13
Q18410459	Augustinum Hamburg	Wohnheim	53.543878	9.917049	
Q777866	Ausbesserungswerk Hamburg-Harburg	Ausbesserungswerk	53.460833	9.993611	
Q100741724	Ausschläger Elbdeich 3	Wohngebäude	53.530100	10.044381	
Q2603671	Autobahndreieck Hamburg-Nordwest	Autobahnkreuz	53.616330	9.912620	
Q2798681	Autobahndreieck Hamburg-Südost	Autobahndreieck	53.507370	10.078900	
Q51064130	Autobahndreieck Norderelbe	Autobahndreieck	53.508611	10.036111	
Q2479854	Autobahnkreuz Hamburg-Ost	Autobahnkreuz	53.561570	10.166930	
Q2139109	Autobahnkreuz Hamburg-Süd	Autobahnkreuz	53.508389	10.038611	
Q34378680	Autokino Billbrook	Kino	53.523410	10.091290	Moorfleeter Straße 2, 22113 Hamburg
Q3392985	Außenalster	Stausee	53.565000	10.010000	
Q19259871	Außenmühlenteich	künstlicher See	53.446778	9.977582	
Q106157100	Averhoffstraße 38	Schulgebäude	53.570780	10.025160	Averhoffstraße 38
Q34378696	B-Movie	Kino	53.554370	9.961230	Brigittenstraße 5, 20359 Hamburg
Q828953	BG Klinikum Hamburg	Krankenhaus	53.506667	10.176528	
Q797461	Baakenhafen	Hafenbecken	53.538889	10.011111	
Q106678336	Baakenhafenbrücke	Straßenbrücke	53.539444	10.007778	
Q59296758	Baakenpark	Park	53.537994	10.013996	
Q800291	Bahnbetriebswerk Hamburg-Altona	Bahnbetriebswerk	53.561418	9.934371	
Q800300	Bahnbetriebswerk Hamburg-Eidelstedt	Lokomotivbahnhof	53.607222	9.881111	
Q800299	Bahnbetriebswerk Hamburg-Rothenburgsort	Bahnbetriebswerk	53.533611	10.063333	
Q18670050	Bahnbetriebswerk Hamburg-Tiefstack	Lokomotivbahnhof	53.529348	10.072519	
Q4732127	Bahnhof Allermöhe	S-Bahnstation	53.490278	10.158333	Fleetplatz 1
Q19460179	Bahnhof Alte Wöhr	Hochbahnhof	53.597500	10.035556	Alte Wöhr 20
Q4842883	Bahnhof Bahrenfeld	S-Bahnstation	53.560000	9.911389	Hegarstraße 1
Q19601669	Bahnhof Burgwedel	Bahnhof	53.647626	9.908458	
Q16220834	Bahnhof Eidelstedt Zentrum	Bahnhof	53.609970	9.901540	
Q5644290	Bahnhof Hamburg Airport	S-Bahnstation	53.632311	10.006647	Flughafenstraße 1
Q827138	Bahnhof Hamburg Berliner Tor	S-Bahnstation	53.552687	10.024933	Berliner Tordamm 10
Q5274507	Bahnhof Hamburg Diebsteich	S-Bahnstation	53.568611	9.933889	Plöner Stieg
Q5353739	Bahnhof Hamburg Elbgaustraße	S-Bahnstation	53.602500	9.893611	Elbgaustraße 105
Q800879	Bahnhof Hamburg Holstenstraße	Bahnhof	53.561944	9.950278	Stresemannstraße 156
Q80219284	Bahnhof Hamburg Jungfernstieg	unterirdische Haltestelle	53.553611	9.992500	
Q800881	Bahnhof Hamburg Klosterthor	Kopfbahnhof	53.549722	10.006667	
Q18752621	Bahnhof Hamburg Rübenkamp	Bahnhof	53.606389	10.033056	Rübenkamp 227
Q800880	Bahnhof Hamburg Wandsbeker Chaussee	Verknüpfungspunkt	53.570160	10.059730	Wandsbeker Chaussee 280
Q650270	Bahnhof Hamburg-Altona	S-Bahnstation	53.551944	9.935000	Scheel-Plessen-Straße 17, 22765 Hamburg
Q800870	Bahnhof Hamburg-Barmbek	U-Bahnhof	53.586944	10.044722	Fuhlsbüttler Straße 91, 22305 Hamburg
Q320225	Bahnhof Hamburg-Bergedorf	S-Bahnstation	53.489444	10.206389	Weidenbaumsweg 14, 21029 Hamburg
Q18173158	Bahnhof Hamburg-Bergedorf Süd	Bahnhof	53.483432	10.212572	
Q328028	Bahnhof Hamburg-Eidelstedt	S-Bahnstation	53.595833	9.906667	Reichsbahnstr. 101, 22525 Hamburg
Q800872	Bahnhof Hamburg-Hammerbrook	S-Bahnstation	53.546389	10.023611	Hammerbrookstraße 60
Q566812	Bahnhof Hamburg-Harburg	Fernbahnhof	53.456111	9.991667	Hannoversche Straße 85, 21079 Hamburg
Q246179	Bahnhof Hamburg-Harburg Rathaus	S-Bahnstation	53.460556	9.981111	Harburger Ring 20
Q18748620	Bahnhof Hamburg-Hausbruch	ehemaliger Bahnhof	53.472484	9.893602	
Q800874	Bahnhof Hamburg-Langenfelde	S-Bahnstation	53.579444	9.930833	Försterweg 75
Q5644281	Bahnhof Hamburg-Neugraben	Bahnhof	53.473889	9.851389	Am Neugrabener Bahnhof 1
Q7229516	Bahnhof Hamburg-Poppenbüttel	Bahnhof	53.652222	10.093889	Stormarnplatz 1
Q22341410	Bahnhof Hamburg-Rahlstedt	Bahnhof	53.604800	10.154350	Rahlstedter Bahnhofstraße 4
Q22341347	Bahnhof Hamburg-Tonndorf	Bahnhof	53.586394	10.123031	Sonnenweg 6
Q800878	Bahnhof Hamburg-Wilhelmsburg	Bahnhof	53.498889	10.006944	Wilhelm-Strauss-Weg 1
Q800891	Bahnhof Hasselbrook	S-Bahnstation	53.564722	10.055833	Hammer Steindamm 58, 22089 Hamburg
Q5875382	Bahnhof Hochkamp	S-Bahnstation	53.561111	9.841944	Reichskanzlerstraße 1
Q19572551	Bahnhof Hoheneichen	Bahnhof	53.635556	10.068056	Langwisch 15
Q19601658	Bahnhof Hörgensweg	Bahnhof	53.617118	9.903541	
Q16220663	Bahnhof Iserbrook	S-Bahnstation	53.576420	9.814460	Hasenhöhe 162
Q19462857	Bahnhof Kornweg	S-Bahnstation	53.632500	10.054444	Tornberg 33
Q6453924	Bahnhof Königstraße	Bahnhof	53.548333	9.945556	Königstraße 20
Q16220800	Bahnhof Landwehr	S-Bahnstation	53.560930	10.037740	Hasselbrookstraße 4
Q18619271	Bahnhof Mittlerer Landweg	S-Bahnstation	53.497778	10.131667	Mittlerer Landweg 63
Q18619282	Bahnhof Nettelnburg	Bahnhof	53.487778	10.181111	Edith-Stein-Platz 1
Q800876	Bahnhof Ohlsdorf	S-Bahnstation	53.620278	10.031389	
Q3266264	Bahnhof Reeperbahn	Bahnhof	53.549500	9.955800	Reeperbahn 155
Q16220502	Bahnhof Rissen	Bahnhof	53.583160	9.757250	Am Rissener Bahnhof 1
Q16220806	Bahnhof Rothenburgsort	Bahnhof	53.538410	10.044010	Billhorner Deich 77
Q19601667	Bahnhof Schnelsen	Bahnhof	53.634468	9.906561	
Q7607259	Bahnhof Stellingen	Bahnhof	53.589444	9.918333	Volksparkstraße 69
Q16220573	Bahnhof Sülldorf	Bahnhof	53.581060	9.797570	Sülldorfer Kirchenweg
Q18619356	Bahnhof Tiefstack	Bahnhof	53.531111	10.065833	Ausschläger Allee 140
Q7917951	Bahnhof Veddel (BallinStadt)	Bahnhof	53.521667	10.013333	Wilhelmsburger Platz
Q19572665	Bahnhof Wellingsbüttel	Bahnhof	53.641111	10.082500	Rolfinckstraße 5
Q61858609	Bahrenfeld	Landschaftsschutzgebiet	53.580736	9.896106	
Q1608	Bahrenfeld	Stadtteil von Hamburg	53.573839	9.892511	
Q34378713	Bali Theater	Kino	53.578690	10.039750	Hamburger Straße 188/192, 22083 Hamburg
Q1610621	Ballettschule des Hamburg Ballett	Ballettschule	53.561667	10.061389	
Q60745356	Ballhaus Alkazar	Ballsaal	53.549720	9.960570	Reeperbahn 110 – 114, Hamburg
Q60746643	Ballhaus Trichter	Ballsaal	53.549870	9.968190	
Q805262	BallinStadt	Migrationsmuseum	53.520556	10.016944	
Q565742	Baltische Universität	Universität	53.643100	9.786670	
Q34378729	Bambi Kino	Kino	53.553140	9.957740	Paul-Roosen-Straße 33, 22727 Hamburg
Q805976	Bambule (Wagenplatz)	Wagenplatz	53.559605	9.970899	
Q98023139	Bansgraben	Graben	53.629795	9.954038	
Q265107	Barclays Arena	Arena	53.589167	9.899167	Sylvesterallee 10, 22525 Hamburg
Q105762407	Barlach Halle K	Bauwerk	53.549356	10.006580	
Q808342	Barmbek	Siedlung	53.582800	10.041000	
Q1138	Barmbek-Nord	Ortsteil	53.598894	10.048100	
Q1140	Barmbek-Süd	Ortsteil	53.579885	10.043251	
Q808346	Barmbeker Stichkanal	Kanal	53.588333	10.034722	
Q113407419	Bauarbeiter	Skulptur	53.551510	10.015710	
Q111440936	Bauernstegel 3	Schulgebäude	53.479080	10.054150	Bauernstegel 3
Q811401	Bauhof am Deichtor	Bauhof	53.547778	10.005556	
Q15107426	Baumhaus	Gebäude	53.543889	9.981667	
Q25239306	Baursberg	Berg	53.566100	9.787200	
Q813225	Beatlemania Hamburg	Museum	53.550056	9.956861	
Q813228	Beatles-Platz	Platz	53.549838	9.957293	
Q58370246	Beesenlandbrücke	Eisenbahnbrücke	53.522603	10.027183	
Q814528	Behnbrunnen	Zierbrunnen	53.548056	9.941944	
Q28738382	Behörde für Stadtentwicklung und Umwelt der Freien und Hansestadt Hamburg, Bibliothek Stadtentwicklung	Bibliothek	53.551280	9.986150	Stadthausbrücke 10, 20355 Hamburg
Q28738911	Behörde für Stadtentwicklung und Umwelt der Freien und Hansestadt Hamburg, Bibliothek Umwelt	Bibliothek	53.539950	10.042210	Billstraße 84, 20539 Hamburg
Q28738593	Behörde für Wirtschaft, Verkehr und Innovation der Freien und Hansestadt Hamburg, Bücherei	Bibliothek	53.550490	9.983600	Alter Steinweg 4, 20459 Hamburg
Q104322791	Bekenbach	Bach	53.678475	9.895330	
Q28604520	Bellevuebrücke	Straßenbrücke	53.582622	10.002772	
Q12307568	Benedikte-Kirche	Kirchengebäude	53.546620	9.977620	
Q2384	Bergedorf	Stadtteil von Hamburg	53.483333	10.216667	
Q106077335	Bergedorf-West	Großwohnsiedlung	53.490730	10.178060	
Q61858657	Bergedorf/Lohbrügge	Landschaftsschutzgebiet	53.499178	10.216083	
Q819489	Bergedorfer Gehölz	Wald	53.492500	10.237222	
Q1641	Bergstedt	Stadtteil von Hamburg	53.671110	10.126940	
Q820252	Bergstedter Kirche	Kirchengebäude	53.672194	10.126333	
Q820483	Bergwerk Robertshall	Braunkohletagebau	53.455285	9.896579	
Q4707909	Berliner Tor	Gebäude-Ensemble	53.552500	10.025556	
Q80226331	Berliner Tor	Bahnhof	53.552778	10.024444	
Q328823	Berner Au	Fluss	53.592330	10.115650	
Q111203537	Berner Heerweg 187	Gebäude	53.608230	10.120620	Berner Heerweg 187
Q28737658	Bernhard-Nocht-Institut für Tropenmedizin, Bibliothek	Bibliothek	53.546840	9.964980	Bernhard-Nocht-Straße 74, 20359 Hamburg
Q106525433	Berufliche Hochschule Hamburg	Hochschule	53.553470	10.032260	
Q828746	Berufliche Schule Burgstraße	Schule	53.556667	10.038889	
Q98271592	Berufliche Schule Fahrzeugtechnik	Berufsschule	53.554444	10.047500	
Q106778699	Berufliche Schule Stahl- und Maschinenbau	Berufsschule	53.559890	10.030450	Angerstraße 7-11
Q24283619	Berufliche Schule für Wirtschaft Hamburg-Eimsbüttel		53.572386	9.969829	Schlankreye 1, 20144 Hamburg
Q828892	Berufsförderungswerk Hamburg	Berufsförderungswerk	53.611667	10.116667	
Q105723361	Berufsschule Billwerder Billdeich 614	Schulgebäude	53.495650	10.181490	Billwerder Billdeich 614
Q105723401	Berufsschule Billwerder Billdeich 620	Schulgebäude	53.494590	10.182060	Billwerder Billdeich 620
Q106519847	Berufsschule Dratelnstraße 24	Schulgebäude	53.500350	10.003540	Dratelnstraße 24
Q106519857	Berufsschule Dratelnstraße 26	Schulgebäude	53.499650	10.003420	Dratelnstraße 26
Q106519866	Berufsschule Dratelnstraße 28	Schulgebäude	53.498700	10.003120	Dratelnstraße 28
Q101477189	Berufsschule Hermelinweg	Schulgebäude	53.615090	10.119940	Hermelinweg 8
Q107389814	Berufsschule Reichsbahnstraße	Schulgebäude	53.599960	9.906970	Reichsbahnstraße 53-55
Q106395065	Berufsschule Richardstraße	Schulgebäude	53.573480	10.035030	Richardstraße 1
Q107097470	Berufsschule Wendenstraße (BS 27)	Schulgebäude	53.550210	10.040720	Wendenstraße 268
Q111388223	Best Western Plus Hotel Böttcherhof	Hotel	53.538090	10.083570	
Q1630	Bezirk Altona	Bezirk in Hamburg	53.550000	9.933300	
Q1637	Bezirk Bergedorf	Bezirk in Hamburg	53.487222	10.210278	
Q1632	Bezirk Eimsbüttel	Bezirk in Hamburg	53.574444	9.959444	
Q1626	Bezirk Hamburg-Mitte	Bezirk in Hamburg	53.550278	9.994167	
Q1627	Bezirk Hamburg-Nord	Bezirk in Hamburg	53.616667	10.000000	
Q1635	Bezirk Harburg	Bezirk in Hamburg	53.450000	9.966667	
Q1633	Bezirk Wandsbek	Bezirk in Hamburg	53.583333	10.083333	
Q52031075	Bibelgarten	Park	53.560728	9.861908	
Q28739106	Bibliothek der AMD Akademie Mode und Design	Bibliothek	53.566990	10.000490	Alte Rabenstrasse 1, 20148 Hamburg
Q28734755	Bibliothek der Techniker Krankenkasse	Bibliothek	53.591340	10.058260	Bramfelder Straße 140, 22305 Hamburg
Q28738380	Bibliothek des Altonaer Museums	Museumsbibliothek	53.549020	9.934300	Museumstraße 23, 22765 Hamburg
Q85682237	Bibliothek des Instituto Cervantes	Bibliothek	53.548206	10.001968	Chilehaus, Eingang B, 1. Etage, Fischertwiete 1
Q28738363	Bibliothek des Instituts für Hygiene und Umwelt	Bibliothek	53.535140	10.045420	Marckmannstraße 129 a/b, 20539 Hamburg
Q28720148	Bibliothek des Max-Planck-Instituts für ausländisches und internationales Privatrecht	Forschungsbibliothek	53.562780	9.994770	Mittelweg 187, 20148 Hamburg
Q28738600	Bibliothek des Michael-Balint-Instituts	Bibliothek	53.581700	9.977950	Falkenried 7, 20251 Hamburg
Q28738594	Bibliothek des Museum für Bergedorf und die Vierlande	Museumsbibliothek	53.489660	10.212650	Bergedorfer Schloßstraße 4, 21029 Hamburg
Q856549	Bibliothek des UNESCO Institute for Lifelong Learning	Bibliothek	53.568287	9.991111	Feldbrunnenstraße 58, 20148 Hamburg
Q28738582	Bibliothek des Vereins für Hamburgische Geschichte	Bibliothek	53.574910	10.068890	c/o Staatsarchiv, Kattunbleiche 19, 22041 Hamburg
Q766670	Bibliothek des Ärztlichen Vereins in Hamburg	Bibliothek	53.564706	9.985585	Von-Melle-Park 3, 20146 Hamburg
Q61409678	Bieberhaus	Häuserblock	53.554660	10.007310	
Q1567	Billbrook	Stadtteil von Hamburg	53.545261	10.030419	
Q11909384	Billbrookkanal	Kanal	53.533330	10.066670	
Q3339	Bille	Fluss	53.647778	10.464944	
