Item	Bezeichnung	ist ein	lat	lon	Straße
Q1310244	Sankt-Ansgar-Schule	Schule	53.55766944	10.03178889	Bürgerweide 33, 20535 Hamburg
Q28979084	Kollegiatstift Hamburg-Süllberg	religiöse Gemeinschaft	53.56783	10.0365	
Q98438112	Stadtteilschule Öjendorf	Schulgebäude	53.54178	10.12971	Öjendorfer Höhe 12
Q436055	Alte Oberfinanzdirektion (Hamburg)	Gebäude	53.54861111	9.98630556	Rödingsmarkt 2
Q2466074	U-Bahnhof Steinfurther Allee	U-Bahnhof	53.541	10.1392	
Q800301	S-Bahn Werk Ohlsdorf	Lokomotivbahnhof	53.616072	10.03114	
Q83847350	Schule Benzenbergweg	Schulgebäude	53.60094	10.04739	Benzenbergweg 2
Q90803484	Astra-Turm	Hochhaus	53.547388	9.96533	
Q74423181	Schule Vizelinstraße	Grundschule	53.58918	9.95042	
Q80708399	Katharina-von-Siena-Schule	katholische Bekenntnisschule	53.65193	10.01476	Eberhofweg 75
Q1683524	Kühne Logistics University	Business School	53.544966	10.001425	
Q79122670	Schule St. Nikolai	Schulgebäude	53.58887	9.98384	Robert-Koch-Straße 15
Q5353739	Bahnhof Hamburg Elbgaustraße	S-Bahnstation	53.6025	9.893611	Elbgaustraße 105
Q105714307	Schule Waitzstraße	Schulgebäude	53.55918	9.88017	Waitzstraße 31
Q51832005	Epiphanienkirche (Hamburg-Winterhude)	Kirchengebäude	53.58861	10.02283	
Q108566799	Kirche Jesu Christi der Heiligen letzten Tage Langenhorn	Kirchengebäude	53.65191	10.0167	Eberhofweg 90
Q1912003	Schule Bahrenfelder Steindamm	Schulgebäude	53.5678526	9.9118726	Bei der Paul-Gerhardt-Kirche 1 – 3, 22761 Hamburg
Q96481418	Schule Marckmannstraße	Schulgebäude	53.53542	10.03891	Marckmannstraße 60
Q1558206	Gymnasium Osterbek	Gymnasium	53.60027778	10.09333333	Turnierstieg 24
Q2465907	U-Bahnhof Hagendeel	U-Bahnhof	53.60361111	9.945	
Q66619427	Gyula-Trebitsch-Schule Tonndorf	Stadtteilschule	53.5948	10.12245	
Q106157100	Averhoffstraße 38	Schulgebäude	53.57078	10.02516	Averhoffstraße 38
Q15058336	O’Swaldkai	Hafen	53.531087	10.004868	
Q102163472	Stiftstraße 69	Schulgebäude	53.55481	10.02142	Stiftstraße 69
Q2098738	Plattenhaus Poppenbüttel	Gebäude	53.652854	10.088453	
Q107997406	Stadtbahnstraße 8	Kindergarten	53.65437	10.10914	Stadtbahnstraße 8
Q84411414	Schule auf der Veddel	weiterführende Schule	53.52683	10.01952	Slomanstieg 1 – 3, 20539 Hamburg
Q66424265	Schule Richardstraße	Grundschule	53.56846	10.04044	
Q41804671	Reichspräsident-Ebert-Kaserne	Kaserne	53.575079	9.828107	
Q94494786	Louise-Schroeder-Schule	Schulgebäude	53.55385	9.95019	Thedestraße 100
Q96050916	Max-Brauer-Schule	weiterführende Schule	53.5609138888889	9.92238611111111	
Q18748620	Bahnhof Hamburg-Hausbruch	ehemaliger Bahnhof	53.472483829676	9.8936015367508	
Q2551782	Wasserturm Hamburg-Barmbek	Wasserturm	53.603797	10.039269	
Q99769241	Schule Hauskoppelstieg	Schulgebäude	53.54126	10.10348	Hauskoppelstieg 12
Q114057362	Schule Eilbektal	Schulgebäude	53.57291	10.04874	Eilbektal 35
Q108133568	Schule Müssenredder	Schulgebäude	53.6547	10.06682	Müssenredder 61
Q663740	Neuer Elbtunnel	Straßentunnel	53.54083	9.9175	
Q103918825	Schule Beltgens Garten	Schulgebäude	53.55345	10.04416	Beltgens Garten 25
Q96376808	Kanalplatz 6 (Hamburg)	Gebäude	53.466659	9.984652	
Q101477189	Berufsschule Hermelinweg	Schulgebäude	53.61509	10.11994	Hermelinweg 8
Q17575230	H.O.M.E.-Studios	Tonstudio	53.574735	9.972924	
Q106345762	Schule Hüllenkamp	Schulgebäude	53.59375	10.15242	Hüllenkamp 19
Q108566848	St. Antonius-Kirche	Kirchengebäude	53.599	9.99638	Alsterdorfer Straße 73/75
Q1555234	Alma Hoppe	Cabaret	53.59305556	9.99266667	
Q5644281	Bahnhof Hamburg-Neugraben	oberirdische Haltestelle	53.473889	9.851389	Am Neugrabener Bahnhof 1
Q18287379	Haus Kornweg 17E	Gebäude	53.633903	10.053511	
Q14906769	Hanseviertel	Einkaufszentrum	53.5533547	9.9895854	
Q97058829	Villa Jako	Gebäude	53.5614	9.80346	Wilmans Park 17
Q27886768	Ernst-Schlee-Gymnasium	Gymnasium	53.5672	9.8867	
Q34379138	UCI Kinowelt Mundsburg	Kino	53.57145	10.02729	Hamburger Straße 1 – 15, 22083 Hamburg
Q107273539	Schule Sinstorfer Weg	Schulgebäude	53.43052	9.96975	Sinstorfer Weg 40
Q76122419	Katholische Schule Hochallee	katholische Bekenntnisschule	53.57342	9.98568	
Q101086209	Schule Grellkamp	Schulgebäude	53.65226	9.99796	Grellkamp 40
Q18632070	U-Bahnhof Oldenfelde	U-Bahnhof	53.618113	10.129416	
Q317455	Oper am Gänsemarkt	Theatergebäude	53.555	9.98833333	
Q101436371	Schwimmdock Dock 11	Schwimmdock	53.5425	9.956222	
Q878166	Trockendock Elbe 17	Trockendock	53.54166667	9.96305556	
Q96206898	Schule Borgweg	Schule in öffentlicher Trägerschaft	53.59141	10.01344	Borgweg 17a
Q96106972	Schule Osdorfer Weg	Schulgebäude	53.56784	9.89421	
Q23786517	Kontorhaus Hansaburg	Kontorhaus	53.545277777778	9.9936111111111	
Q1545737	Meßberghof	Kontorhaus	53.54805556	10.00361111	
Q2551784	Wasserturm Groß Sand	Wasserturm	53.50344444	9.98505556	
Q19460179	Bahnhof Alte Wöhr	S-Bahnstation	53.5975	10.035555555556	Alte Wöhr 20
Q1481182	St. Pankratius	Pfarrkirche	53.5206	9.81072	Organistenweg
Q11722103	Thomaskirche (Meiendorf)	Kirchengebäude	53.61916667	10.15858333	
Q95467122	Schule Veermoor	Schulgebäude	53.60688	9.87528	Veermoor 4
Q105755871	Gaußstraße 51	Schulgebäude	53.55672	9.93246	Gaußstraße 51
Q2805292	S-Bahnhof Stadthausbrücke	S-Bahnstation	53.549167	9.986389	Stadthausbrücke 8
Q105582966	Schule Von-Moltke-Bogen	Schulgebäude	53.48633	10.16097	Von-Moltke-Bogen 40
Q114240745	Moorwerder Norderdeich 90	Schule	53.47573	10.056302	
Q96196008	Schule Lohmühlen	Schulgebäude	53.55813	10.0162	Rostocker Straße 41
Q19295760	Margaretha-Rothe-Gymnasium	Gymnasium	53.60005	10.04322	Langenfort 5
Q5274507	Bahnhof Hamburg Diebsteich	S-Bahnstation	53.568611	9.933889	Plöner Stieg
Q94371090	Bugenhagenschule Blankenese	weiterführende Schule	53.56213	9.80741	Oesterleystraße 22
Q1567914	Hafenbahnhof Hamburg Süd	Hafenbahnhof	53.525	9.99166667	
Q69683972	Heisenberg-Gymnasium Hamburg	Gymnasium	53.45633	9.94434	Triftstraße 43
Q1262310	EBC Hochschule	Business School	53.557777777778	9.9913888888889	
Q1590384	Haus Neuer Wandrahm 10	Bürgerhaus	53.545352	9.996831	
Q71248365	Klosterschule	Gymnasium	53.55565	10.02468	Westphalensweg 7
Q1417357	Fink II	Bunker	53.54138889	9.85444444	
Q80439526	Schule Eduardstraße	Grundschule	53.57189	9.94725	Eduardstraße 28 – 30, 20257 Hamburg
Q83364148	Katholische Schule St. Antonius	katholische Bekenntnisschule	53.59886	9.99626	Alsterdorfer Straße 71 – 75, 22299 Hamburg
Q1821467	Leuchtturm Unterfeuer Bubendey-Ufer	Leuchtturm	53.53975	9.88613	
Q102280446	Schule Kirchwerder	Schulgebäude	53.42058	10.20306	Kirchwerder Hausdeich 341
Q732086	Asklepios Westklinikum Hamburg	Krankenhaus	53.5821953	9.777424	Suurheid 20, 22559 Hamburg
Q34379111	Savoy Filmtheater	Kino	53.55412	10.01417	Steindamm 54, 20099 Hamburg
Q2499121	Untersuchungshaftanstalt Hamburg	Gefängnis	53.558087	9.978982	
Q34378859	Gondel Filmtheater	abgegangenes Bauwerk	53.58958	10.00036	Sierichstraße 97, 22299 Hamburg
Q98520138			53.568293	9.988953	
Q86717977	Koralle Kino	Programmkino	53.651583333333335	10.16325	
Q110602302	Freiwillige Feuerwehr Curslack	Freiwillige Feuerwehr	53.44984	10.2216	Curslacker Deich 177a
Q34379156	Ufa-Palast	abgegangenes Bauwerk	53.55548	9.98881	Gänsemarkt 45, 20345 Hamburg
Q110944071	Sporthalle Hermann-Ruge-Weg	Schule in öffentlicher Trägerschaft	53.6379	10.03216	Hermann-Ruge-Weg 23
Q47515726	KZ Hamburg-Tiefstack	Konzentrationslager	53.5175	10.0792	
Q2465872	U-Bahnhof Eppendorfer Baum	U-Bahnhof	53.58361111	9.985	
Q65998271	Gymnasium Allermöhe	Schulgebäude	53.485556	10.155194	Walter-Rothenburg-Weg 41
Q111111667	PHNX CoLiving	Wohnung	53.455335	9.989879	
Q69065727	Kleine Komödie	Theatergebäude	53.55097	9.98871	
Q23786826	Ehemaliges Dienstgebäude der Hamburger Landherrenschaften	Gebäude	53.548333333333	10.000833333333	
Q75700820	KZ-Außenlager Neugraben	Konzentrationslager	53.460972	9.868171	
Q18619356	Bahnhof Tiefstack	S-Bahnstation	53.531111111111	10.065833333333	Ausschläger Allee 140
Q66759004	Jenisch-Gymnasium	Privatschule	53.5625	9.85475	Jenischstraße 48
Q104537516	Hansa-Filmstudio	Kino	53.49341	10.207383	
Q106600402	Schule Am Sooren	Schulgebäude	53.59233	10.18007	Brunskamp 17
Q106653069	Rudolf-Steiner-Schule Bergstedt	Schulgebäude	53.67638888888889	10.135833333333334	Bergstedter Chaussee 207
Q105510161	Trilluper Weg 3, 5	Schulgebäude	53.70692	10.1102	Trilluper Weg 3, 5
Q1572879	Hamburg Berliner Bahnhof	Bahnhof	53.5469	10.0089	
Q800876	Bahnhof Ohlsdorf	U-Bahnhof	53.620278	10.031389	
Q115216647	Schule Speckenreye	Schulgebäude	53.55463	10.09565	Speckenreye 11
Q1743806	Stadtteilschule Bahrenfeld	Stadtteilschule	53.56833	9.908803	
Q109687028	Jugendzentrum Vierlanden	Kinder- und Jugendfreizeiteinrichtung	53.41135	10.1537	Kirchwerder Elbdeich 276
Q28836438	Jerusalem-Kirche (Hamburg)	Kirchengebäude	53.569333	9.967	
Q15115581	Internierungslager Neuengamme	Internierungslager	53.43055556	10.23361111	
Q109673843	Haus Warwisch	Kinder- und Jugendfreizeiteinrichtung	53.42702	10.13221	Wrauster Bogen 54
Q1158671	Dammtor	Stadttor	53.56194444	9.99083333	
Q105734960	Schule am Park Mitte Altona	Schulgebäude	53.55981	9.93635	An der Kleiderkasse
Q105762318	Schule Friedrich-Frank-Bogen	Schulgebäude	53.49273	10.1789	Friedrich-Frank-Bogen 25
Q65894156	Adolph-Diesterweg-Schule	Grundschule	53.487027777778	10.148305555556	
Q28805437	Marco-Polo-Tower	Wohngebäude	53.5395	9.99277778	
Q106155065	Schule Imstedt	Schulgebäude	53.57956	10.02801	Imstedt 18
Q62998711	Channel Tower	Bürogebäude	53.463055555556	9.985	
Q2375432	Synagoge Hohe Weide	Synagoge	53.573034	9.969154	
Q106362973	Schule Kielkoppelstraße	Schulgebäude	53.58763	10.17011	Kielkoppelstraße 16
Q2551829	Wasserturm Ohlsdorfer Friedhof	Wasserturm	53.61977778	10.04988889	
Q879271	St. Johannis	Kirchengebäude	53.57083333	9.99333333	
Q1624677	Holiday Inn Hotel Hamburg	Hotel	53.53492	10.030195	
Q107446173	Am Baum 1	Schulgebäude	53.4878	10.21851	Am Baum 1
Q89194014	Schule Fährstraße	Schulgebäude	53.51663	9.981	Fährstraße 90
Q2466005	U-Bahnhof Mümmelmannsberg	U-Bahnhof	53.527975	10.149951	
Q96654782	Schule Schierenberg	Schulgebäude	53.62376	10.14787	Schierenberg 50
Q94939626	Schule Swatten Weg	Schulgebäude	53.59942	9.8591	
Q2466068	U-Bahnhof Sengelmannstraße	U-Bahnhof	53.609377	10.022001	
Q1427207	Gymnasium Oberalster	Gymnasium	53.65916667	10.10111111	Alsterredder 26
Q106653464	Schule Bergstedt	Schulgebäude	53.6717	10.13302	Bergstedter Alte Landstraße 12
Q106601450	Schule Brockdorffstraße	Schulgebäude	53.59545	10.16329	Brockdorffstraße 64
Q66132745	Schule Iserbarg	Grundschule	53.57525	9.76263	
Q1746647	Kleiner Michel	Pfarrkirche	53.54913	9.98297	
Q871581	Ernst-Barlach-Haus	Kunstmuseum	53.55361111	9.8675	
Q21036369	Kellertheater Hamburg	Veranstaltungsort	53.55479	9.97911	
Q110304632	Freiwillige Feuerwehr Neudorf	Freiwillige Feuerwehr	53.47198	10.07276	Elversweg 46b
Q19310793	Verlagsgebäude Gruner + Jahr	Bürogebäude	53.54528	9.979362	
Q4842883	Bahnhof Bahrenfeld	S-Bahnstation	53.56	9.911389	Hegarstraße 1
Q108460429	Schule Armgartstraße	Schulgebäude	53.56513	10.02247	Armgartstraße 24
Q54268521	Elbschlosskeller	Kneipe	53.54972222222222	9.961388888888889	
Q1573011	Euro Akademie Hamburg	Schule	53.54434	9.9981	
Q800291	Bahnbetriebswerk Hamburg-Altona	Bahnbetriebswerk	53.561418	9.934371	
Q1797131	Künstlerhaus Hamburg	Künstlerhaus	53.56636389	9.96533056	
Q1714358	Justizvollzugsanstalt Billwerder	Justizvollzugsanstalt	53.51111111	10.11194444	
Q66004249	Gymnasium Rahlstedt	Gymnasium	53.60165	10.14679	Scharbeutzer Straße 36
Q110214746	Reinbeker Weg 35	Schulgebäude	53.49102	10.22017	Reinbeker Weg 35
Q51916	Ernst Deutsch Theater	Kino	53.56932222	10.026275	Friedrich-Schütter-Platz, 22087 Hamburg
Q111043336	Schule Uferstraße 9	Schulgebäude	53.5709	10.03728	Uferstraße 9
Q112183792	Alter Wall 38	Bürogebäude	53.55017	9.98957	Alter Wall 38
Q105964811	Schule Lehmkuhlenweg	Schule in öffentlicher Trägerschaft	53.58465	9.79049	Lehmkuhlenweg 19
Q28465285	Johannes-Brahms-Gymnasium	weiterführende Schule	53.61353	10.08268	Höhnkoppelort 24
Q103868580	Schule Großlohering	Schulgebäude	53.60072	10.17862	Großlohering 11
Q105582402	Schule Margit-Zinke-Straße	Schulgebäude	53.48664	10.16662	Margit-Zinke-Straße 7-11
Q28499802	Gemeindehaus St. Michaelis	Gebäude	53.54862	9.98002	
Q2321011	St. Markus	Kirchengebäude	53.58216667	9.97388889	
Q109285505	Moorburger Elbdeich 249	Schulgebäude	53.49425	9.92697	Moorburger Elbdeich 249
Q80219284	Bahnhof Hamburg Jungfernstieg	Kreuzungsbahnhof	53.55361111	9.9925	
Q19275580	Boehn-Kaserne	Kaserne	53.602061	10.13686	
Q79851966	U-Bahnhof Elbbrücken	U-Bahnhof	53.53481	10.02323	
Q15137841	Große Freiheit 36	Diskothek	53.551111111111	9.9580555555556	
Q108535567	Feuerwache Wilhelmsburg	Feuerwehrhaus	53.50582	9.98839	
Q1648668	Hamburg Cruise Center Altona	Kai	53.54361111	9.93777778	Van-der-Smissen-Straße 5, 22767 Hamburg
Q1947852	Moritz-Liepmann-Haus	Gebäude	53.56380556	9.95086111	
Q1128489	Containerterminal Tollerort	Containerterminal	53.533	9.948	
Q877566	Bucerius Kunst Forum	Kunstmuseum	53.5507	9.99104	
Q800881	Bahnhof Hamburg Klosterthor	Kopfbahnhof	53.549722	10.006667	
Q19572665	Bahnhof Wellingsbüttel	S-Bahnstation	53.641111	10.0825	Rolfinckstraße 5
Q18286166	Algenhaus	Haus	53.496714	10.001334	
Q106178512	Schule Brockdorffstraße 2	Schule	53.59609	10.15269	Brockdorffstraße 2
Q658720	U-Bahnhof Mundsburg	U-Bahnhof	53.57111111	10.0275	
Q80689857	Schule Stockflethweg	Grundschule	53.67887	10.01887	Stockflethweg 160
Q11722102	St. Johannis (Hamburg-Eppendorf)	Kirchengebäude	53.5925	9.99333333	
Q106574696	Schule am Baakenhafen	Schulgebäude	53.53776	10.01355	Baakenallee 33
Q79762953	Moderne Schule Hamburg	Privatschule	53.60601	9.97879	
Q115166742	Schulstandort Tangstedter Landstraße	Schulgebäude	53.67057	10.02872	Tangstedter Landstraße 300
Q83797487	Schule am Eichtalpark	Schulgebäude	53.58157	10.09588	Walddörferstraße 243
Q2305971	Sozialtherapeutische Anstalt Hamburg-Bergedorf	Sozialtherapeutische Anstalt	53.49011111	10.21055556	
Q2466015	U-Bahnhof Niendorf Markt	U-Bahnhof	53.61972222	9.95152778	
Q1558062	Gymnasium Altona	Gymnasium	53.55166667	9.91583333	Hohenzollernring 57–61
Q110776825	Schule Schulbergredder 21a	Schulgebäude	53.65913	10.07926	Schulbergredder 21a
Q107389814	Berufsschule Reichsbahnstraße	Schulgebäude	53.59996	9.90697	Reichsbahnstraße 53-55
Q20170848	Filmburg	Kino	53.51237	9.98724	Veringstraße 60, 21107 Hamburg
Q1325114	Elbe II	Bunker	53.52779	9.946795	
Q108923150	Katholische Schule Neugraben	katholische Bekenntnisschule	53.47192	9.84546	Cuxhavener Straße 379
Q16218977	Müllverbrennungsanlage Stellinger Moor	Müllverbrennungsanlage	53.584916666666665	9.911777777777777	
Q100326416	Ottensen	S-Bahnstation	53.55955	9.92703	
Q113977016	Goetheallee 5-7		53.55406	9.93831	Goetheallee 5-7
Q3783675	U-Bahnhof Hauptbahnhof Nord	U-Bahnhof	53.5545	10.0076	
Q86828354	FilmRaum	Kino	53.579832	9.942569	
Q1821415	Leuchtturm Ellerholzhafen	Leuchtturm	53.53165556	9.95544444	Ellerholzdamm, Ellerholzhöft
Q1742473	Kirchdorf Süd	Großwohnsiedlung	53.48472222	10.02066667	
Q19572551	Bahnhof Hoheneichen	Hochbahnhof	53.635556	10.068056	Langwisch 15
Q99175818	Schule Neuhof	Schulgebäude	53.51378	9.96834	Neuhöfer Damm 95
Q1573209	Hamburger Öffentliche Bücherhallen	Bibliotheksbau	53.549765	10.008336	Hühnerposten 1, 20097 Hamburg
Q84044645	Marie-Beschütz-Schule	Schulgebäude	53.59318	9.98564	Erikastraße 41
Q45476759	Lager Dessauer Ufer	Konzentrationslager	53.523651	10.008609	
Q28375612	Ellerholz Unterfeuer	Leuchtturm	53.4957783	9.9445288	
Q92385985	Bugenhagenschule Hamm	Schulgebäude	53.56154	10.06047	Quellenweg 10
Q636943	Archäologisches Museum Hamburg und Stadtmuseum Harburg	archäologisches Museum	53.4591	9.9772	Museumsplatz 2, 20173 Hamburg
Q1233751	Dockland	Bürogebäude	53.54327778	9.93427778	
Q109969508	Schule Von-Essen-Straße	weiterführende Schule	53.57629	10.0461	Von-Essen-Straße 82-84
Q1332356	Hammaburg	Burg	53.549866	9.997729	
Q108117975	Schule Flughafenstraße	Schulgebäude	53.64099	10.02279	Flughafenstraße 89
Q14906989	Krohnstiegtunnel	Straßentunnel	53.647735	9.9817121	
Q104243476	Schule Kurdamm	Schulgebäude	53.49494	9.99179	Kurdamm 8
Q108900958	Schule Ohrnsweg	Schulgebäude	53.47111	9.81679	Ohrnsweg 52
Q1897895	Marienkrankenhaus Hamburg	Krankenhaus	53.55888889	10.03027778	
Q101419944	Schule Lienaustraße	Schulgebäude	53.62924	10.12604	Lienaustraße 32
Q101246779	August-Hermann-Francke-Schule Farmsen	Schulgebäude	53.61493	10.11409	August-Krogmann-Straße 115
Q2473531	Uebel & Gefährlich	Nachtclub	53.55655	9.96968	
Q62665920	Versöhnungskirche (Hamburg-Eilbek)	Kirchengebäude	53.572542	10.04767	
Q15807180	Ebenezer-Krankenhaus	ehemaliges Krankenhaus	53.57598	10.04806	
Q109622645	Schule Curslack-Neuengamme	Schulgebäude	53.44821	10.21902	Gramkowweg 5
Q1997705	Norddeutsche Akademie für Finanzen und Steuerrecht	Schule	53.56138889	10.05658333	
Q106188753	Deichtor-Center	Gebäude	53.54705630668	10.003767568345	
Q108935321	An der Falkenbek 8	Schulgebäude	53.47039	9.86172	An der Falkenbek 8
Q876959	Das Schiff	Theatergebäude	53.54595611	9.98790806	
Q1004271	Bullenhuser Damm	Kulturdenkmal in Deutschland	53.54194444	10.04777778	
Q27706	Flughafen Hamburg	internationaler Flughafen	53.630278	9.991111	Flughafenstr. 1 – 3, 22335 Hamburg
Q88460397	Max-Traeger-Schule	Schule in öffentlicher Trägerschaft	53.61605	9.89861	Baumacker 10
Q21036358	Katholisches Kinderkrankenhaus Wilhelmstift	Kinderkrankenhaus	53.586667	10.164444	
Q107245637	Schule Nymphenweg	Schulgebäude	53.44058	9.97067	Nymphenweg 20
Q49496651	Große Wallanlagen	Wallanlage	53.5501	9.97215	
Q69650918	Katharinenschule	Grundschule	53.54196	9.9947	
Q2637460	Albert-Schweitzer-Gymnasium	Schulgebäude	53.62833333	10.03027778	Struckholt 27
Q1377140	Kirche des heiligen Prokop	orthodoxe Kirche	53.584201	9.946925	
Q53141282	Umspannwerk Hamburg/Süd	Umspann- oder Schaltanlage	53.487777777778	9.9086111111111	Waltershofer Straße 33, 21079 Hamburg
Q25392126	Zinnschmelze	Kulturzentrum	53.585805555556	10.044888888889	
Q19754183	Haus Große Reichenstraße 37	Gebäude	53.548257	9.995273	
Q106493177	Schule Bunatwiete	Schulgebäude	53.45638	9.98252	Bunatwiete 20
Q732061	Asklepios Klinik Wandsbek	Krankenhaus	53.569921	10.088453	Alphonsstraße 14, 22043 Hamburg
Q2279838	Shopping-Center Hamburger Meile	Einkaufszentrum	53.57333333	10.03166667	Hamburger Straße 27, 22083 Hamburg
Q2465965	U-Bahnhof Kellinghusenstraße	U-Bahnhof	53.588889	9.991111	
Q106094995	Funkhaus an der Rothenbaumchaussee	Funkhaus	53.57633	9.9896	
Q320225	Bahnhof Hamburg-Bergedorf	S-Bahnstation	53.48944444	10.20638889	Weidenbaumsweg 14, 21029 Hamburg
Q106135763	Osterbekstraße 107	Schulgebäude	53.58451	10.03886	Osterbekstraße 107
Q108073349		Einkaufszentrum	53.607184	9.90509748	
Q68823152	Hammonia-Varieté	abgegangenes Bauwerk	53.55114	10.0136	
Q19279028	Elbkaihaus	Gebäude	53.544332	9.935954	
Q5454411	Fischbek	S-Bahnstation	53.4747	9.8195	Ohrnsweg 24
Q2231068	Schanzenturm	Turm	53.56472222	9.97055556	
Q1036637	Carl-von-Ossietzky-Gymnasium	Gymnasium	53.65456	10.06845	Müssenredder 59
Q101001904	Uhrmacherschule Altona	Schulgebäude	53.54932	9.93344	Braunschweiger Straße 6
Q107100416	Museumstraße 15-19	Gebäude	53.54817	9.93427	
Q15133960	Villa de Freitas	Villa	53.546021	9.883379	
Q65998915	Gymnasium Finkenwerder	Schulgebäude	53.53256	9.87373	Norderschulweg 18
Q2465844	U-Bahnhof Billstedt	U-Bahnhof	53.5425	10.1069	
Q2152075	U-Bahnhof Emilienstraße	U-Bahnhof	53.57166667	9.9525	
Q999939	Wasserturm Hamburg-Lokstedt	Wasserturm	53.59272222	9.96852778	
Q1206343	Deutschlandhaus	Bürogebäude	53.55611111	9.9875	Dammtorstraße 1 / Valentinskamp 91, Hamburg-Neustadt
Q1450388	Franziskus-Kolleg	Studentenwohnheim	53.569635	9.977573	
Q26794490	Theater in der Speicherstadt	Theatergebäude	53.543333333333	9.9902777777778	
Q63086254	Gymnasium Hummelsbüttel	Schule	53.64731	10.03991	Hummelsbüttler Hauptstraße 107
Q60746643	Ballhaus Trichter	Ballsaal	53.54987	9.96819	
Q96761865	Loki-Schmidt-Schule	Schulgebäude	53.55262	9.90247	Othmarscher Kirchenweg 145
Q101147276	Schule Lokstedter Damm	Schulgebäude	53.60724	9.97134	Lokstedter Damm 38
Q112277937	Allende-Platz 1	Universitätsgebäude	53.56725	9.98225	Allende-Platz 1
Q100803977	Hochbunker Allende-Platz	Luftschutzbunker	53.56791	9.98282	Allende-Platz 2
Q91915307	Schule Rotenhäuser Straße	Schulgebäude	53.5059	9.99003	Rotenhäuser Straße 67
Q19963961	Kontorhaus Stubbenhuk	Kontorhaus	53.54533386	9.98070431	
Q30269874	Evangelisches Krankenhaus Alsterdorf	Gesundheitsorganisation	53.614181	10.024453	
Q1583589	Hansa-Gymnasium Bergedorf	Gymnasium	53.49369444	10.22121944	Hermann-Distel-Straße 25, 21029 Hamburg
Q104033412	Schule Potsdamer Straße	Schulgebäude	53.58374	10.14952	Potsdamer Straße 6
Q1590849	Haus der Zukunft (Hamburg)	Bürogebäude	53.57513889	9.95694444	
Q1314255	Alstertal-Einkaufszentrum	Einkaufszentrum	53.65444444	10.09083333	Heegbarg 31, 22391 Hamburg
Q60024528	Gymnasium Buckhorn	Schulgebäude	53.6648	10.15123	Im Regestall 25
Q732030	Asklepios Klinikum Harburg	Krankenhaus	53.460393	9.949247	21075 Hamburg
Q66004225	Phorms-Schule in Hamburg	Privatschule	53.54772	10.02674	
Q28025256	Kreuzkirche Kirchdorf	Kirchengebäude	53.48722	10.01611	
Q3238460	Binnenalster	Lagune	53.555	9.995	
Q110601972	Freiwillige Feuerwehr Allermöhe	Freiwillige Feuerwehr	53.48208	10.13086	Allermöher Deich 111
Q60798184	Thalia-Theater	abgegangenes Bauwerk	53.55183	9.99802	
Q19284723	Hammonia-Bad	Gebäude	53.569205	10.028667	
Q21705949	KZ-Außenlager Hamburg-Sasel	Konzentrationslager	53.664662	10.104215	
Q21040646	Stadtteilschule Richard-Linde-Weg	Schule	53.50027	10.18938	Richard-Linde-Weg 49, 21033 Hamburg
Q89758812	Schule Heidacker	Schulgebäude	53.61999	9.88972	Heidacker 13
Q109653490	Kirchwerder Landweg 2	Kindergarten	53.46247	10.19824	Kirchwerder Landweg 2
Q110776250	Grundschule Poppenbüttel	Schulgebäude	53.6589	10.08052	Schulbergredder 21
Q34378841	Filmeck Lichtspielhaus	abgegangenes Bauwerk	53.49099	10.20751	Alte Holstenstraße 50, 21031 Hamburg
Q90262047	Katholische Schule Harburg	Schulgebäude	53.45791	9.96996	Julius-Ludowieg-Straße 89
Q63373189	Seemannskirche St. Clemens	Kirchengebäude	53.544546	9.945525	
Q110212326	Schule Billwerder Straße	Schulgebäude	53.49178	10.19395	Billwerder Straße 31
Q111843099	Freiwillige Feuerwehr Nienstedten	Freiwillige Feuerwehr	53.55321	9.84894	Sophie-Rahel-Jansen-Straße 92
Q29015734	Oberstufe Langenhorn	Schulgebäude	53.65897	10.01162	Foorthkamp 36
Q56425985	Rudolf-Steiner-Schule Nienstedten	Schulgebäude	53.5492	9.85639	Elbchaussee 366
Q1285521	Tanzende Türme	Wolkenkratzer	53.54961111	9.96816667	
Q89281413	Domschule St. Marien	Schulgebäude	53.55786	10.01454	Schmilinskystraße 70
Q881793	Herrenhaus Wellingsbüttel	Herrenhaus	53.6427	10.0716	
Q110400925	Studentenwohnheim Grindelallee		53.56678	9.98186	Grindelallee 76
Q1686858	Jenisch-Haus	Landhaus	53.5525	9.86555556	
Q83261633	Schule Barmbeker Straße	Schulgebäude	53.58588	10.01848	Barmbeker Straße 30 – 32, 22303 Hamburg
Q1087322	Christuskirche	Kirchengebäude	53.56972222	9.96166667	
Q106311750	Schule Hasenweg	Schule in öffentlicher Trägerschaft	53.63861	10.11914	Hasenweg 40
Q425622	Ehemalige Hauptkirche St. Nikolai	Mahnmal	53.5475	9.9905555555556	
Q834519	Kaiserkeller	Diskothek	53.551198	9.957932	
Q101436370	Schwimmdock Dock 10	Schwimmdock	53.543028	9.960667	
Q110751491	Elysium-Theater	abgegangenes Bauwerk	53.54918	9.96416	
Q72714858	Schule Eberhofweg	Schulgebäude	53.65096	10.0139	Eberhofweg 63
Q108199820	Schule Grumbrechtstraße	Schulgebäude	53.468472	9.95525	Grumbrechtstraße 63
Q2363888	U-Bahnhof Schippelsweg	U-Bahnhof	53.63527778	9.9525	
